LEVEL,code,name,full_name,cname,full_cname,lower_cname
4,1THA000057,Chiang Rai,,清莱,,chiang rai
4,1THA000058,Mae Hong Son,,夜丰颂,,mae hong son
4,1THA000060,Nakhon Sawan,,北榄坡,,nakhon sawan
4,1THA000061,Uthai Thani,,乌泰他尼,,uthai thani
4,1THA000062,Kamphaeng Phet,,甘烹碧,,kamphaeng phet
4,1THA000063,Tak,,达,,tak
4,1THA000064,Sukhothai,,素可泰,,sukhothai
4,1THA000065,Phitsanulok,,彭世洛,,phitsanulok
4,1THA000066,Phichit,,披集,,phichit
4,1THA000070,Ratchaburi,,叻丕,,ratchaburi
4,1THA000071,Kanchanaburi,,北碧,,kanchanaburi
4,1THA000072,Suphan Buri,,素攀武里,,suphan buri
4,1THA000073,Nakhon Pathom,,佛统,,nakhon pathom
4,1THA000074,Samut Sakhon,,龙仔厝,,samut sakhon
4,1THA000075,Samut Songkhram,,夜功,,samut songkhram
4,1THA000076,Phetchabun,,碧差汶,,phetchabun
4,1THA000077,Prachuap Khiri Khan,,巴蜀,,prachuap khiri khan
4,1THA000078,Phetchaburi,,佛丕,,phetchaburi
4,1THA000080,Nakhon Si Thammarat,,洛坤,,nakhon si thammarat
4,1THA000081,Krabi,,甲米,,krabi
4,1THA000082,Phangnga,,攀牙,,phangnga
4,1THA000083,Phuket,,普吉,,phuket
4,1THA000084,Surat Thani,,素叻,,surat thani
4,1THA000085,Ranong,,罗勇,,ranong
4,1THA000086,Chumphon,,春蓬,,chumphon
4,1THA000090,Songkhla,,宋卡,,songkhla
4,1THA000091,Satun,,沙敦,,satun
4,1THA000092,Trang,,董里,,trang
4,1THA000093,Phatthalung,,博达伦,,phatthalung
4,1THA000094,Pattani,,北大年,,pattani
4,1THA000095,Yala,,也拉,,yala
4,1THA000096,Narathiwat,,陶公,,narathiwat
4,1TJK000DYU,Dushanbe,,杜尚别,,dushanbe
4,1TJK000ISF,Isfara,,伊斯法拉,,isfara
4,1TJK000KAN,Kanibadam,,卡尼巴达姆,,kanibadam
4,1TJK000KHO,Khorugh,,霍罗格,,khorugh
4,1TJK000KHU,Khujand,,苦盏,,khujand
4,1TJK000KLB,Kulob,,库洛布,,kulob
4,1TJK000KOF,Kofarnihon,,科法尔尼洪,,kofarnihon
4,1TJK000KTJ,Kurgan-Tjube,,库尔干-秋别,,kurgan-tjube
4,1TJK000NUR,Nurek,,努雷克,,nurek
4,1TJK000PJK,Pendzhikent,,彭吉肯特,,pendzhikent
4,1TJK000RGU,Rogun,,洛贡,,rogun
4,1TJK000SBA,Sarband,,萨班特,,sarband
4,1TJK000TBS,Taboshar,,塔博沙尔,,taboshar
4,1TJK000TSZ,Tursunzade,,图尔孙扎德,,tursunzade
4,1TJK000UTJ,Ura-Tjube,,乌拉秋别,,ura-tjube
4,1TKM00000A,Ahal,,阿哈尔,,ahal
4,1TKM00000B,Balkan,,巴尔坎,,balkan
4,1TKM00000D,Dashoguz,,达沙古兹,,dashoguz
4,1TKM00000L,Lebap,,列巴普,,lebap
4,1TKM00000M,Mary,,马雷,,mary
4,1TKM000ASB,Ashgabat,,阿什哈巴德市,,ashgabat
4,1TKM000NEB,Nebitdag,,涅比特达格,,nebitdag
4,1TLS0000AL,Aileu,,阿伊莱乌,,aileu
4,1TLS0000AM,Ambeno,,安贝诺,,ambeno
4,1TLS0000AN,Ainaro,,阿伊纳罗,,ainaro
4,1TLS0000BA,Baucau,,包考,,baucau
4,1TLS0000BO,Bobonaro,,博博纳罗,,bobonaro
4,1TLS0000DI,Dili,,帝力,,dili
4,1TLS0000ER,Ermera,,埃尔梅拉,,ermera
4,1TLS0000KO,Kovalima,,科瓦利马,,kovalima
4,1TLS0000LA,Lautem,,劳滕,,lautem
4,1TLS0000LI,Liquica,,利基卡,,liquica
4,1TLS0000MF,Manofahi,,马努法伊,,manofahi
4,1TLS0000MT,Manatuto,,马纳图托,,manatuto
4,1TLS0000VI,Viqueque,,维克克,,viqueque
4,1TUR000ADA,Adana,,阿达纳,,adana
4,1TUR000ADI,Adiyaman,,阿德亚曼,,adiyaman
4,1TUR000AFY,Afyon,,阿菲永,,afyon
4,1TUR000AGR,Agri,,阿勒,,agri
4,1TUR000AKS,Aksaray,,阿克萨赖,,aksaray
4,1TUR000AMA,Amasya,,阿马西亚,,amasya
4,1TUR000ANK,Ankara,,安卡拉,,ankara
4,1TUR000ANT,Antalya,,安塔利亚,,antalya
4,1TUR000ARD,Ardahan,,阿尔达罕,,ardahan
4,1TUR000ART,Artvin,,阿尔特温,,artvin
4,1TUR000AYI,Aydin,,艾登,,aydin
4,1TUR000BAL,Balikesir,,巴勒克埃西尔,,balikesir
4,1TUR000BAR,Bartin,,巴尔腾,,bartin
4,1TUR000BAT,Batman,,巴特曼,,batman
4,1TUR000BAY,Bayburt,,巴伊布尔特,,bayburt
4,1TUR000BIL,Bilecik,,比莱吉克,,bilecik
4,1TUR000BIN,Bingol,,宾格尔,,bingol
4,1TUR000BIT,Bitlis,,比特利斯,,bitlis
4,1TUR000BOL,Bolu,,博卢,,bolu
4,1TUR000BRD,Burdur,,布尔杜尔,,burdur
4,1TUR000BRS,Bursa,,布尔萨,,bursa
4,1TUR000CKL,Canakkale,,恰纳卡莱,,canakkale
4,1TUR000CKR,Cankiri,,昌克勒,,cankiri
4,1TUR000COR,Corum,,乔鲁姆,,corum
4,1TUR000DEN,Denizli,,代尼兹利,,denizli
4,1TUR000DIY,Diyarbakir,,迪亚巴克尔,,diyarbakir
4,1TUR000EDI,Edirne,,埃迪尔内,,edirne
4,1TUR000ELA,Elazig,,埃拉泽,,elazig
4,1TUR000ESK,Eskisehir,,埃斯基谢希尔,,eskisehir
4,1TUR000EZC,Erzincan,,埃尔津詹,,erzincan
4,1TUR000EZR,Erzurum,,埃尔祖鲁姆,,erzurum
4,1TUR000GAZ,Gaziantep,,加济安泰普,,gaziantep
4,1TUR000GIR,Giresun,,吉雷松,,giresun
4,1TUR000GMS,Gumushane,,居米什哈内,,gumushane
4,1TUR000HKR,Hakkari,,哈卡里,,hakkari
4,1TUR000HTY,Hatay,,哈塔伊,,hatay
4,1TUR000ICE,Icel,,伊切尔,,icel
4,1TUR000IGD,Igdir,,伊迪尔,,igdir
4,1TUR000ISP,Isparta,,伊斯帕尔塔,,isparta
4,1TUR000IST,Istanbul,,伊斯坦布尔,,istanbul
4,1TUR000IZM,Izmir,,伊兹密尔,,izmir
4,1TUR000KAH,Kahraman Maras,,卡赫拉曼马拉什,,kahraman maras
4,1TUR000KAS,Kastamonu,,卡斯塔莫努,,kastamonu
4,1TUR000KAY,Kayseri,,开塞利,,kayseri
4,1TUR000KLR,Kirklareli,,柯克拉雷利,,kirklareli
4,1TUR000KLS,Kilis,,基利斯,,kilis
4,1TUR000KOC,Kocaeli,,科贾埃利,,kocaeli
4,1TUR000KON,Konya,,科尼亚,,konya
4,1TUR000KRB,Karabuk,,卡拉比克,,karabuk
4,1TUR000KRH,Kirsehir,,克尔谢希尔,,kirsehir
4,1TUR000KRK,Kirikkale,,克勒克卡莱,,kirikkale
4,1TUR000KRM,Karaman,,卡拉曼,,karaman
4,1TUR000KRS,Kars,,卡尔斯,,kars
4,1TUR000KUT,Kutahya,,屈塔希亚,,kutahya
4,1TUR000MAL,Malatya,,马拉蒂亚,,malatya
4,1TUR000MAN,Manisa,,马尼萨,,manisa
4,1TUR000MAR,Mardin,,马尔丁,,mardin
4,1TUR000MUG,Mugla,,穆拉,,mugla
4,1TUR000MUS,Mus,,穆什,,mus
4,1TUR000NEV,Nevsehir,,内夫谢希尔,,nevsehir
4,1TUR000NIG,Nigde,,尼代,,nigde
4,1TUR000ORD,Ordu,,奥尔杜,,ordu
4,1TUR000RIZ,Rize,,里泽,,rize
4,1TUR000SAK,Sakarya,,萨卡里亚,,sakarya
4,1TUR000SAM,Samsun,,萨姆松,,samsun
4,1TUR000SII,Siirt,,锡尔特,,siirt
4,1TUR000SIN,Sinop,,锡诺普,,sinop
4,1TUR000SIR,Sirnak,,锡尔纳克,,sirnak
4,1TUR000SIV,Sivas,,锡瓦斯,,sivas
4,1TUR000TEL,Tekirdag,,泰基尔达,,tekirdag
4,1TUR000TOK,Tokat,,托卡特,,tokat
4,1TUR000TRA,Trabzon,,特拉布宗,,trabzon
4,1TUR000TUN,Tunceli,,通杰利,,tunceli
4,1TUR000URF,Urfa,,拉飞,,urfa
4,1TUR000USK,Usak,,乌萨克,,usak
4,1TUR000VAN,Van,,凡,,van
4,1TUR000YOZ,Yozgat,,约兹加特,,yozgat
4,1TUR000ZON,Zonguldak,,宗古尔达克,,zonguldak
4,1UZB0000AN,Andijon,,安集延,,andijon
4,1UZB0000BU,Buxoro,,布哈拉,,buxoro
4,1UZB0000FA,Fargona,,费尔干纳,,fargona
4,1UZB0000JI,Jizzax,,吉扎克,,jizzax
4,1UZB0000NG,Namangan,,纳曼干,,namangan
4,1UZB0000NW,Navoiy,,纳沃伊,,navoiy
4,1UZB0000QA,Qasqadaryo,,卡什卡达里亚,,qasqadaryo
4,1UZB0000QR,Qoraqalpogiston,,卡拉卡尔帕克斯坦共和国,,qoraqalpogiston
4,1UZB0000SA,Samarqand,,撒马尔罕,,samarqand
4,1UZB0000SI,Sirdaryo,,锡尔河,,sirdaryo
4,1UZB0000SU,Surxondaryo,,苏尔汉河,,surxondaryo
4,1UZB0000TK,Toshkent,,塔什干,,toshkent
4,1UZB0000TO,Toshkent Shahri,,塔什干市,,toshkent shahri
4,1UZB0000XO,Xorazm,,花拉子模,,xorazm
4,1VNM0000HC,Ho Chi Minh City,,胡志明市,,ho chi minh city
4,1VNM0000HI,Hanoi,,河内,,hanoi
4,1VNM0000HP,Haiphong,,海防,,haiphong
4,1YEM0000AB,Abyan,,阿比扬,,abyan
4,1YEM0000AD,Adan,,亚丁,,adan
4,1YEM0000AM,Amran Sana,,阿姆兰,,amran sana
4,1YEM0000BA,Al-Bayda,,贝达,,al-bayda
4,1YEM0000DA,Ad-Dali,,达利,,ad-dali
4,1YEM0000DH,Dhamar,,扎玛尔,,dhamar
4,1YEM0000HD,Hadramawt,,哈德拉毛,,hadramawt
4,1YEM0000HJ,Hajjah,,哈杰,,hajjah
4,1YEM0000HU,Al-Hudaydah,,荷台达,,al-hudaydah
4,1YEM0000IB,Ibb,,伊卜,,ibb
4,1YEM0000JA,Al-Jawf,,焦夫,,al-jawf
4,1YEM0000LA,Lahij,,拉赫季,,lahij
4,1YEM0000MA,Marib,,马里卜,,marib
4,1YEM0000MR,Al-Mahrah,,迈赫拉,,al-mahrah
4,1YEM0000MW,Al-Mahwit,,迈赫维特,,al-mahwit
4,1YEM0000SD,Sadah,,萨达,,sadah
4,1YEM0000SH,Shabwah,,舍卜沃,,shabwah
4,1YEM0000SN,Sana,,萨那,,sana
4,1YEM0000TA,Taizz,,塔伊兹,,taizz
4,1YEM000ASR,Ash-Shihr,,希赫尔,,ash-shihr
4,1YEM000GXF,Seiyun,,赛文,,seiyun
4,2ALB0000BR,Berat,,培拉特,,berat
4,2ALB0000DI,Diber,,迪勃拉,,diber
4,2ALB0000DR,Durres,,都拉斯,,durres
4,2ALB0000EL,Elbasan,,爱尔巴桑,,elbasan
4,2ALB0000FR,Fier,,费里,,fier
4,2ALB0000GJ,Gjirokaster,,吉诺卡斯特,,gjirokaster
4,2ALB0000KO,Korce,,科尔察,,korce
4,2ALB0000KU,Kukes,,库克斯,,kukes
4,2ALB0000LE,Lezhe,,莱什,,lezhe
4,2ALB0000SH,Shkoder,,斯库台,,shkoder
4,2ALB0000TR,Tirane,,地拉那,,tirane
4,2ALB0000VL,Vlore,,发罗拉,,vlore
4,2AND000002,Canillo,,卡尼略,,canillo
4,2AND000003,Encamp,,恩坎普,,encamp
4,2AND000004,La Massana,,马萨纳,,la massana
4,2AND000005,Ordino,,奥尔迪诺,,ordino
4,2AND000006,Sant Julia de Laria,,圣胡利娅－德洛里亚,,sant julia de laria
4,2AND000007,Andorra la Vella,,安道尔城,,andorra la vella
4,2AND000008,Escaldes-Engordany,,莱塞斯卡尔德－恩戈尔达,,escaldes-engordany
4,2ARM000AGT,Aragacotn,,阿拉加措特恩,,aragacotn
4,2ARM000ARA,Ararat,,阿拉拉特,,ararat
4,2ARM000ARM,Armavir,,阿尔马维尔,,armavir
4,2ARM000EVN,Yerevan,,埃里温市,,yerevan
4,2ARM000GEG,Gelarkunik,,格加尔库尼克,,gelarkunik
4,2ARM000KOT,Kotayk,,科泰克,,kotayk
4,2ARM000LOR,Lorri,,洛里,,lorri
4,2ARM000SHI,Shirak,,希拉克,,shirak
4,2ARM000SYU,Syunik,,休尼克,,syunik
4,2ARM000TAV,Tavus,,塔武什,,tavus
4,2ARM000VAY,VayocJor,,瓦约茨·佐尔,,vayocjor
4,2AUT000BUR,Burgenland,,布尔根兰,,burgenland
4,2AUT000CAT,Carinthia,,克恩顿,,carinthia
4,2AUT000LAU,Lower Austria,,下奥地利,,lower austria
4,2AUT000STY,Styria,,施蒂利亚,,styria
4,2AUT000SZG,Salzburg,,萨尔茨堡,,salzburg
4,2AUT000TYR,Tyrol,,蒂罗尔,,tyrol
4,2AUT000UAU,Upper Austria,,上奥地利,,upper austria
4,2AUT000VDD,Vienna,,维也纳,,vienna
4,2AUT000VOR,Vorarlberg,,福拉尔贝格,,vorarlberg
4,2AZE0000GA,Ganca,,占贾,,ganca
4,2AZE0000NX,Naxcivan,,纳希切万,,naxcivan
4,2AZE0000SA,Saki,,舍基,,saki
4,2AZE000ABS,Abseron,,阿布歇隆,,abseron
4,2AZE000KAL,Kalbacar,,卡尔巴卡尔,,kalbacar
4,2AZE000LAN,Lankaran,,连科兰,,lankaran
4,2AZE000MQA,Mil-Qarabax,,密尔-卡拉巴赫,,mil-qarabax
4,2AZE000MSA,Mugan-Salyan,,穆甘-萨连,,mugan-salyan
4,2AZE000NQA,Nagorni-Qarabax,,纳戈尔诺－卡拉巴赫,,nagorni-qarabax
4,2AZE000PRI,Priaraks,,普利亚拉克斯,,priaraks
4,2AZE000QAZ,Qazax,,卡扎赫,,qazax
4,2AZE000SIR,Sirvan,,锡尔万,,sirvan
4,2AZE000SMC,Sumqayit,,苏姆盖特,,sumqayit
4,2AZE000XAC,Xacmaz,,哈奇马斯,,xacmaz
4,2BEL000BRU,Brussels,,布鲁塞尔,,brussels
4,2BEL000VAN,Antwerpen,,安特卫普,,antwerpen
4,2BEL000VBR,Vlaams-Brabant,,佛兰芒-布拉班特,,vlaams-brabant
4,2BEL000VLI,Limburg,,林堡,,limburg
4,2BEL000VOV,Oost-Vlaanderen,,东佛兰德,,oost-vlaanderen
4,2BEL000VWV,West-Vlaanderen,,西佛兰德,,west-vlaanderen
4,2BEL000WBR,Brabant-Wallone,,布拉班特-瓦隆,,brabant-wallone
4,2BEL000WHT,Hainaut,,埃诺,,hainaut
4,2BEL000WLG,Liege,,列日,,liege
4,2BEL000WLX,Luxembourg,,卢森堡,,luxembourg
4,2BEL000WNA,Namur,,那慕尔,,namur
4,2BGR000BOJ,Burgas,,布尔加斯,,burgas
4,2BGR000GSO,Grad Sofiya,,索非亚市,,grad sofiya
4,2BGR000KHO,Khaskovo,,卡斯科伏,,khaskovo
4,2BGR000LVP,Lovech,,洛维奇,,lovech
4,2BGR000OZA,Montana,,蒙塔纳,,montana
4,2BGR000PDV,Plovdiv,,普罗夫迪夫,,plovdiv
4,2BGR000ROU,Ruse,,鲁塞,,ruse
4,2BGR000SOF,Sofiya,,索非亚,,sofiya
4,2BGR000VAR,Varna,,瓦尔纳,,varna
4,2BIH000FBP,Bosansko-Podrinjski,,波斯尼亚－波德里涅,,bosansko-podrinjski
4,2BIH000FHB,Hercegovacko-Bosanski,,西波斯尼亚,,hercegovacko-bosanski
4,2BIH000FHN,Hercegovacko-Neretvanski,,黑塞哥维那－涅雷特瓦,,hercegovacko-neretvanski
4,2BIH000FPO,Posavski,,波萨维纳,,posavski
4,2BIH000FSA,Sarajevo,,萨拉热窝,,sarajevo
4,2BIH000FSB,Srednjo-Bosanski,,中波斯尼亚,,srednjo-bosanski
4,2BIH000FTO,Tomislavgrad,,多米斯拉夫格勒,,tomislavgrad
4,2BIH000FTU,Tuzlanski-Podrinjski,,图兹拉－波德里涅,,tuzlanski-podrinjski
4,2BIH000FUS,Unsko-Sanski,,乌纳－萨纳,,unsko-sanski
4,2BIH000FZE,Zenicko-Dobojski,,泽尼察－多博伊,,zenicko-dobojski
4,2BIH000FZH,Zapadno-Hercegovaki,,西黑塞哥维那,,zapadno-hercegovaki
4,2BLR0000BR,Bresckaja,,布列斯特,,bresckaja
4,2BLR0000HO,Homelskaja,,戈梅利,,homelskaja
4,2BLR0000HR,Hrodzenskaja,,格罗德诺,,hrodzenskaja
4,2BLR0000MA,Mahileuskaja,,莫吉廖夫,,mahileuskaja
4,2BLR0000MI,Minsk,,明斯克市,,minsk
4,2BLR0000VI,Vicebskaja,,维捷布斯克,,vicebskaja
4,2CHE0000AG,Aargau,,阿尔高,,aargau
4,2CHE0000AI,Appenzell Innerrhodn,,内阿彭策尔,,appenzell innerrhodn
4,2CHE0000AR,Appenzell Ausserrhon,,外阿彭策尔,,appenzell ausserrhon
4,2CHE0000BE,Bern,,伯尔尼,,bern
4,2CHE0000BL,Basel Landschaft,,巴塞尔乡村,,basel landschaft
4,2CHE0000BS,Basel－Sstadt,,巴塞尔城市,,basel－sstadt
4,2CHE0000FR,Freiburg,,弗里堡,,freiburg
4,2CHE0000GE,Geneve,,日内瓦,,geneve
4,2CHE0000GL,Glarus,,格拉鲁斯,,glarus
4,2CHE0000GR,Graubünden,,格劳宾登,,graubünden
4,2CHE0000JU,Jura,,汝拉,,jura
4,2CHE0000LA,Lausanne,,洛桑,,lausanne
4,2CHE0000LU,Luzern,,卢塞恩,,luzern
4,2CHE0000NE,Neuchatel,,纳沙泰尔,,neuchatel
4,2CHE0000NW,Nidwalden,,下瓦尔登,,nidwalden
4,2CHE0000OW,Obwalden,,上瓦尔登,,obwalden
4,2CHE0000SG,St.Gallen,,圣加仑,,st.gallen
4,2CHE0000SH,Schaffhausen,,沙夫豪森,,schaffhausen
4,2CHE0000SO,Solothurn,,索洛图恩,,solothurn
4,2CHE0000SZ,Schwyz,,施维茨,,schwyz
4,2CHE0000TG,Thurgau,,图尔高,,thurgau
4,2CHE0000TI,Ticino,,提契诺,,ticino
4,2CHE0000UR,Uri,,乌里,,uri
4,2CHE0000VD,Vaud,,沃,,vaud
4,2CHE0000VS,Wallis,,瓦莱,,wallis
4,2CHE0000ZG,Zug,,楚格,,zug
4,2CHE0000ZH,Zurich,,苏黎世,,zurich
4,2CYP000001,Nicosia,,尼科西亚,,nicosia
4,2CYP000002,Limassol,,利马索尔,,limassol
4,2CYP000003,Larnaca,,拉纳卡,,larnaca
4,2CYP000004,Famagusta,,法马古斯塔,,famagusta
4,2CYP000005,Pafos,,帕福斯,,pafos
4,2CYP000006,Kyrenia,,凯里尼亚,,kyrenia
4,2CZE0000JC,Jihomoravsky,,南摩拉维亚,,jihomoravsky
4,2CZE0000KA,Karlovarsky,,卡罗维发利,,karlovarsky
4,2CZE0000KR,Kralovehradecky,,赫拉德茨-克拉洛韦,,kralovehradecky
4,2CZE0000LI,Liberecky,,利贝雷克,,liberecky
4,2CZE0000MO,Moravskoslezsky,,摩拉维亚-西里西亚,,moravskoslezsky
4,2CZE0000OL,Olomoucky,,奥洛穆茨,,olomoucky
4,2CZE0000PA,Pardubicky,,帕尔杜比采,,pardubicky
4,2CZE0000PL,Plzensky,,比尔森,,plzensky
4,2CZE0000PR,Prague,,布拉格直辖市,,prague
4,2CZE0000ST,Stredocesky,,中捷克,,stredocesky
4,2CZE0000US,Ustecky,,乌斯季,,ustecky
4,2CZE0000VY,Vysocina,,维索基纳,,vysocina
4,2CZE0000ZL,Zlinsky,,兹林,,zlinsky
4,2DEU0000BE,Berlin,,柏林,,berlin
4,2DEU0000HB,Bremen,,不来梅,,bremen
4,2DEU0000HH,Hamburg,,汉堡,,hamburg
4,2DEU000AGB,Augsburg,,奥格斯堡,,augsburg
4,2DEU000ANS,Ansbach,,安斯巴格,,ansbach
4,2DEU000ARN,Arnsberg,,阿恩斯贝格,,arnsberg
4,2DEU000BFE,Bielefeld,,比勒费尔德,,bielefeld
4,2DEU000BOM,Bochum,,波鸿,,bochum
4,2DEU000BRW,Brunswick,,不伦瑞克,,brunswick
4,2DEU000BYU,Bayreuth,,拜伊罗特,,bayreuth
4,2DEU000CGN,Cologne,,科隆,,cologne
4,2DEU000CHE,Chemnitz,,开姆尼斯,,chemnitz
4,2DEU000DAR,Darmstadt,,达姆施塔特,,darmstadt
4,2DEU000DES,Dessau,,德绍,,dessau
4,2DEU000DET,Detmold,,代特莫尔特,,detmold
4,2DEU000DRS,Dresden,,德累斯顿,,dresden
4,2DEU000DUS,Dusseldorf,,杜塞尔多夫,,dusseldorf
4,2DEU000ERF,Erfurt,,爱尔福特,,erfurt
4,2DEU000FBG,Freiburg,,弗赖堡,,freiburg
4,2DEU000FFO,Frankfurt,,法兰克福,,frankfurt
4,2DEU000GBN,GieBen,,吉森,,gieben
4,2DEU000HAE,Halle,,哈雷,,halle
4,2DEU000HAJ,Hannover,,汉诺威,,hannover
4,2DEU000KAE,Karlsruhe,,卡尔斯鲁厄,,karlsruhe
4,2DEU000KAS,Kassel,,卡塞尔,,kassel
4,2DEU000KEL,Kiel,,基尔,,kiel
4,2DEU000KOB,Koblenz,,科布伦次,,koblenz
4,2DEU000LBG,Luneburg,,吕讷堡,,luneburg
4,2DEU000LDH,Landshut,,兰茨胡特,,landshut
4,2DEU000LEJ,Leipzig,,莱比锡,,leipzig
4,2DEU000MAG,Magdeburg,,马格德堡,,magdeburg
4,2DEU000MAI,Mainz,,美因兹,,mainz
4,2DEU000MHG,Mannheim,,曼海姆,,mannheim
4,2DEU000MUC,Munich,,慕尼黑,,munich
4,2DEU000MUN,Muenster,,明斯特,,muenster
4,2DEU000NUE,Nuremberg,,纽伦堡,,nuremberg
4,2DEU000POT,Potsdam,,波茨坦,,potsdam
4,2DEU000STR,Stuttgart,,斯图加特,,stuttgart
4,2DEU000SWH,Schwerin,,什未林,,schwerin
4,2DEU000TRI,Trier,,特里尔,,trier
4,2DEU000WIB,Wiesbaden,,威斯巴登,,wiesbaden
4,2DEU000WUG,Wuerzburg,,维尔茨堡,,wuerzburg
4,2DNK0000AR,Aarhus,,奥胡斯,,aarhus
4,2DNK0000BO,Bornholm,,博恩霍尔姆,,bornholm
4,2DNK0000FY,Fyn,,菲茵,,fyn
4,2DNK0000ST,Storstroem,,斯多斯特姆,,storstroem
4,2DNK0000VS,Vestsjaelland,,西希兰,,vestsjaelland
4,2DNK000CPH,Copenhagen,,哥本哈根,,copenhagen
4,2DNK000FRE,Frederiksborg,,菲特烈堡,,frederiksborg
4,2DNK000RIB,Ribe,,里伯,,ribe
4,2DNK000RKE,Roskilde,,罗斯基勒,,roskilde
4,2DNK000RKG,Ringkoebing,,灵克宾,,ringkoebing
4,2DNK000VBI,Soenderjylland,,南日德兰,,soenderjylland
4,2DNK000VEJ,Vejle,,维厄勒,,vejle
4,2DNK000VIB,Viborg,,维堡,,viborg
4,2DNK000VSV,Nordjylland,,北日德兰,,nordjylland
4,2ESP000AGP,Malaga,,马拉加,,malaga
4,2ESP000ALA,Alava,,阿拉瓦,,alava
4,2ESP000ALB,Albacete,,阿尔瓦塞特,,albacete
4,2ESP000ALC,Alicante,,阿利坎特,,alicante
4,2ESP000ARL,La Rioja,,拉里奥哈,,la rioja
4,2ESP000AST,Asturias,,阿斯图利亚斯,,asturias
4,2ESP000AVI,Avila,,阿维拉,,avila
4,2ESP000BCN,Barcelona,,巴塞罗那,,barcelona
4,2ESP000BJZ,Badajoz,,巴达霍斯,,badajoz
4,2ESP000BLR,Baleares,,巴利阿里,,baleares
4,2ESP000BUR,Burgos,,布尔戈斯,,burgos
4,2ESP000CAD,Cadiz,,加的斯,,cadiz
4,2ESP000CAS,Castellon,,卡斯特利翁,,castellon
4,2ESP000CCS,Caceres,,卡塞雷斯,,caceres
4,2ESP000CIR,Cludad Real,,卡斯蒂利亚,,cludad real
4,2ESP000CUE,Cuenca,,昆卡,,cuenca
4,2ESP000GRO,Gerona,,赫罗纳,,gerona
4,2ESP000GRX,Granada,,格拉纳达,,granada
4,2ESP000GUA,Guadalajara,,瓜达拉哈拉,,guadalajara
4,2ESP000GUI,Guipuzcoa,,吉普斯夸,,guipuzcoa
4,2ESP000HUC,Huesca,,韦斯卡,,huesca
4,2ESP000HUV,Huelva,,韦尔瓦,,huelva
4,2ESP000JAE,Jaen,,哈恩,,jaen
4,2ESP000LCG,La Coruna,,拉科鲁尼亚,,la coruna
4,2ESP000LEI,Almeria,,阿尔梅里亚,,almeria
4,2ESP000LEN,Leon,,莱昂,,leon
4,2ESP000LGO,Provincia de Lugo,,卢戈,,provincia de lugo
4,2ESP000LLE,Lleida,,莱里达,,lleida
4,2ESP000LPA,Las Palmas,,拉斯帕尔马斯,,las palmas
4,2ESP000MAD,Madrid,,马德里,,madrid
4,2ESP000MJV,Murcia,,穆尔西亚,,murcia
4,2ESP000NVV,Navarra,,纳瓦拉,,navarra
4,2ESP000ODB,Cordoba,,科尔多瓦,,cordoba
4,2ESP000ORE,Orense,,奥伦塞,,orense
4,2ESP000PAC,Palencia,,帕伦西亚,,palencia
4,2ESP000PEV,Provincia de Pontevedra,,蓬特韦德拉,,provincia de pontevedra
4,2ESP000SCT,Santa Cruz de Tenerife,,圣克鲁斯-德特内里费,,santa cruz de tenerife
4,2ESP000SDR,Santander,,桑坦德,,santander
4,2ESP000SEG,Segovia,,塞哥维亚,,segovia
4,2ESP000SLM,Salamanca,,萨拉曼卡,,salamanca
4,2ESP000SOR,Soria,,索里亚,,soria
4,2ESP000SVQ,Sevilla,,塞维利亚,,sevilla
4,2ESP000TAR,Tarragona,,塔拉戈纳,,tarragona
4,2ESP000TER,Teruel,,特鲁埃尔,,teruel
4,2ESP000TOL,Toledo,,托莱多,,toledo
4,2ESP000VLC,Valencia,,巴伦西亚,,valencia
4,2ESP000VLL,Valladolid,,巴利亚多利德,,valladolid
4,2ESP000VSE,Vizcaya,,比斯开,,vizcaya
4,2ESP000ZAZ,Zaragoza,,萨拉戈萨,,zaragoza
4,2ESP000ZMR,Zamora,,萨莫拉,,zamora
4,2EST000037,Harju,,哈留,,harju
4,2EST000039,Hiiu,,希尤,,hiiu
4,2EST000044,Ida-Viru,,依达－维鲁,,ida-viru
4,2EST000049,Jogeva,,耶盖瓦,,jogeva
4,2EST000051,Jarva,,耶尔韦,,jarva
4,2EST000057,Laane,,里亚内,,laane
4,2EST000059,Laane-Viru,,维鲁,,laane-viru
4,2EST000065,Polva,,贝尔瓦,,polva
4,2EST000067,Parnu,,帕尔努,,parnu
4,2EST000070,Rapla,,拉普拉,,rapla
4,2EST000074,Saare,,萨雷,,saare
4,2EST000078,Tartu,,塔尔图,,tartu
4,2EST000082,Valga,,瓦尔加,,valga
4,2EST000084,Viljandi,,维良地,,viljandi
4,2EST000086,Voru,,沃鲁,,voru
4,2FIN000ESP,Espoo,,埃斯波,,espoo
4,2FIN000HEL,Helsinki,,赫尔辛基,,helsinki
4,2FIN000HMY,Hameenlinna,,海门林纳,,hameenlinna
4,2FIN000JOE,Joensuu,,约恩苏,,joensuu
4,2FIN000KAJ,Kajaani,,卡亚尼,,kajaani
4,2FIN000KOK,Kokkola,,科科拉,,kokkola
4,2FIN000KTK,Kotka,,科特卡,,kotka
4,2FIN000KUO,Kuopio,,库奥皮奥,,kuopio
4,2FIN000LHI,Lahti,,拉赫蒂,,lahti
4,2FIN000LPP,Lappeenranta,,拉彭兰塔,,lappeenranta
